date,location,total_cases,days_since_first,days_since_tenth,days_since_hundreth,life_expectancy,dalys,population,age_young,age_working,age_eldery,mobility,population_density
2020-03-11,United Kingdom,373,40,16,5,81,20121,67530000,11499863,42046275,11850942,0,273
2020-03-12,United Kingdom,456,41,17,6,81,20121,67530000,11499863,42046275,11850942,-1,273
2020-03-13,United Kingdom,590,42,18,7,81,20121,67530000,11499863,42046275,11850942,-2,273
2020-03-14,United Kingdom,707,43,19,8,81,20121,67530000,11499863,42046275,11850942,-10,273
2020-03-15,United Kingdom,1140,44,20,9,81,20121,67530000,11499863,42046275,11850942,-11,273
2020-03-16,United Kingdom,1391,45,21,10,81,20121,67530000,11499863,42046275,11850942,-3,273
2020-03-17,United Kingdom,1543,46,22,11,81,20121,67530000,11499863,42046275,11850942,-15,273
2020-03-18,United Kingdom,1950,47,23,12,81,20121,67530000,11499863,42046275,11850942,-21,273
2020-03-19,United Kingdom,2630,48,24,13,81,20121,67530000,11499863,42046275,11850942,-21,273
2020-03-20,United Kingdom,3277,49,25,14,81,20121,67530000,11499863,42046275,11850942,-28,273
2020-03-21,United Kingdom,3983,50,26,15,81,20121,67530000,11499863,42046275,11850942,-50,273
2020-03-22,United Kingdom,5018,51,27,16,81,20121,67530000,11499863,42046275,11850942,-56,273
2020-03-23,United Kingdom,5683,52,28,17,81,20121,67530000,11499863,42046275,11850942,-45,273
